book_name,is_positive,positive_probs,negative_probs
Python工匠,1,0.9009202122688293,0.09907975047826767
Python工匠,1,0.7674397230148315,0.23256030678749084
Python工匠,1,0.8596895933151245,0.1403103619813919
Python工匠,1,0.6809098124504089,0.31909021735191345
Python编程（第3版）,1,0.5915590524673462,0.4084409773349762
Python编程（第3版）,1,0.8144393563270569,0.1855606585741043
Python编程（第3版）,1,0.8183809518814087,0.18161898851394653
Python编程（第3版）,1,0.6456780433654785,0.3543219566345215
Python编程（第3版）,1,0.7789307832717896,0.22106924653053284
Python编程（第3版）,1,0.886455774307251,0.11354421079158783
Python编程（第3版）,0,0.2822456657886505,0.7177543044090271
Python编程（第3版）,1,0.8033398389816284,0.19666020572185516
Python编程（第3版）,0,0.44975918531417847,0.5502408146858215
Python编程（第3版）,1,0.6016913652420044,0.398308664560318
Python编程（第3版）,1,0.7537160515785217,0.24628391861915588
Python编程（第3版）,1,0.8952540159225464,0.1047460287809372
Python编程（第3版）,1,0.7248915433883667,0.2751084268093109
Python编程（第3版）,1,0.8765541911125183,0.12344581633806229
Python编程（第3版）,1,0.7465713024139404,0.2534286677837372
Python编程（第3版）,1,0.8512096405029297,0.14879032969474792
Python编程（第3版）,1,0.8412194848060608,0.1587805300951004
Python编程（第3版）,0,0.3821386396884918,0.6178613901138306
Python编程（第3版）,1,0.909423828125,0.0905761644244194
Python编程（第3版）,1,0.5088698267936707,0.49113014340400696
Python编程（第3版）,1,0.9038211107254028,0.09617886692285538
Python编程（第3版）,1,0.905323326587677,0.09467671811580658
Python编程（第3版）,1,0.8803514242172241,0.11964864283800125
Python编程（第3版）,1,0.7501336932182312,0.2498662918806076
Python编程（第3版）,0,0.12547974288463593,0.8745202422142029
Python编程（第3版）,1,0.5250279307365417,0.47497206926345825
Python编程（第3版）,1,0.8571298122406006,0.14287012815475464
Python编程（第3版）,1,0.9023347496986389,0.09766527265310287
Python编程（第3版）,0,0.49477967619895935,0.5052202939987183
Python编程（第3版）,1,0.5106043815612793,0.4893955886363983
Python编程（第3版）,1,0.9088252782821655,0.09117477387189865
Python编程（第3版）,0,0.18188759684562683,0.8181124329566956
Python编程（第3版）,0,0.2716448903083801,0.7283551096916199
Python编程（第3版）,0,0.3828204870223999,0.6171795129776001
Python编程（第3版）,1,0.8968832492828369,0.10311681032180786
Python编程（第3版）,1,0.5945062041282654,0.4054937958717346
Python编程（第3版）,1,0.7657708525657654,0.23422907292842865
Python编程（第3版）,1,0.5252384543418884,0.4747615456581116
Python编程（第3版）,0,0.3972875773906708,0.6027123928070068
Python编程（第3版）,0,0.21628913283348083,0.7837108969688416
Python编程（第3版）,0,0.3619125783443451,0.6380874514579773
Python编程（第3版）,1,0.6317512392997742,0.3682487905025482
Python编程（第3版）,1,0.783065140247345,0.21693488955497742
Python编程（第3版）,1,0.8146188259124756,0.185381218791008
Python编程（第3版）,1,0.7035574316978455,0.29644256830215454
Python编程（第3版）,1,0.6962031126022339,0.30379682779312134
Python编程（第3版）,1,0.7673784494400024,0.23262158036231995
Python编程（第3版）,1,0.8448852300643921,0.1551147848367691
Python编程（第3版）,0,0.45054319500923157,0.5494568347930908
Python编程（第3版）,1,0.9061877131462097,0.0938122570514679
Python编程（第3版）,1,0.5416939854621887,0.4583059847354889
Python编程（第3版）,1,0.814166784286499,0.18583321571350098
Python编程（第3版）,1,0.9011867046356201,0.09881330281496048
Python编程（第3版）,1,0.8378841876983643,0.16211587190628052
Python编程（第3版）,1,0.7930224537849426,0.20697759091854095
Python编程（第3版）,1,0.6426032781600952,0.3573967218399048
Python编程（第3版）,0,0.2953154146671295,0.7046846151351929
Python编程（第3版）,1,0.6876159310340881,0.3123840391635895
Python编程（第3版）,1,0.89829421043396,0.10170583426952362
Python编程（第3版）,1,0.6982684135437012,0.30173158645629883
Python编程（第3版）,1,0.5853723883628845,0.4146276116371155
Python编程（第3版）,1,0.8545500040054321,0.14544999599456787
Python编程（第3版）,1,0.8805911540985107,0.11940883100032806
Python编程（第3版）,1,0.8650602698326111,0.13493973016738892
Python编程（第3版）,0,0.33856186270713806,0.6614381670951843
Python编程（第3版）,0,0.3978182375431061,0.6021817326545715
Python编程（第3版）,1,0.8378794193267822,0.16212059557437897
Python编程（第3版）,1,0.7470555305480957,0.2529444992542267
Python编程（第3版）,1,0.9092044830322266,0.09079549461603165
Python编程（第3版）,1,0.5004647374153137,0.49953529238700867
Python编程（第3版）,1,0.84397292137146,0.15602709352970123
Python编程（第3版）,1,0.8754746317863464,0.12452539801597595
Python编程（第3版）,1,0.8264475464820862,0.17355242371559143
Python编程（第3版）,1,0.8778758645057678,0.12212416529655457
Python编程（第3版）,1,0.9002660512924194,0.09973398596048355
Python编程（第3版）,1,0.6760861873626709,0.3239137530326843
Python编程（第3版）,0,0.31457188725471497,0.6854281425476074
Python编程（第3版）,0,0.45067644119262695,0.549323558807373
Python编程（第3版）,0,0.4121447503566742,0.5878552794456482
Python编程（第3版）,1,0.6178972125053406,0.3821027874946594
Python编程（第3版）,1,0.7119754552841187,0.28802454471588135
Python编程（第3版）,1,0.5513638854026794,0.44863614439964294
Python编程（第3版）,1,0.8406171798706055,0.1593828648328781
Python编程（第3版）,1,0.6218922734260559,0.3781077265739441
Python编程（第3版）,0,0.34797993302345276,0.6520200967788696
Python编程（第3版）,1,0.7020173072814941,0.2979826331138611
Python编程（第3版）,0,0.4590091109275818,0.5409908890724182
Python编程（第3版）,0,0.426040381193161,0.5739595890045166
Python编程（第3版）,1,0.9077746868133545,0.0922253429889679
Python编程（第3版）,0,0.2890712022781372,0.710928738117218
Python编程（第3版）,0,0.1473006308078766,0.852699339389801
Python编程（第3版）,1,0.6951976418495178,0.3048023283481598
Python编程（第3版）,1,0.6290214657783508,0.37097853422164917
Python编程（第3版）,1,0.7666767835617065,0.23332317173480988
Python编程（第3版）,1,0.8118401765823364,0.18815980851650238
Python编程（第3版）,1,0.8357076644897461,0.1642923355102539
Python编程（第3版）,1,0.8582293391227722,0.14177066087722778
Python编程（第3版）,1,0.905745804309845,0.09425422549247742
Python编程（第3版）,1,0.9001393914222717,0.09986060857772827
Python编程（第3版）,1,0.7600461840629578,0.23995378613471985
Python编程（第3版）,1,0.7055991888046265,0.29440075159072876
Python编程（第3版）,1,0.8818814754486084,0.11811860650777817
Python编程（第3版）,1,0.8916382789611816,0.10836166888475418
Python编程（第3版）,1,0.5348917841911316,0.4651082158088684
Python编程（第3版）,1,0.7085606455802917,0.2914392948150635
Python编程（第3版）,1,0.8614289164543152,0.13857106864452362
Python编程（第3版）,1,0.8967277407646179,0.10327228903770447
Python编程（第3版）,1,0.821313738822937,0.17868627607822418
Python编程（第3版）,1,0.5732865333557129,0.4267134964466095
Python编程（第3版）,1,0.882594883441925,0.11740514636039734
Python编程（第3版）,1,0.8633551597595215,0.1366448998451233
Python编程（第3版）,1,0.9045611619949341,0.09543879330158234
Python编程（第3版）,1,0.9089398980140686,0.09106015413999557
Python编程（第3版）,1,0.8226929903030396,0.17730703949928284
Python编程（第3版）,1,0.8802096843719482,0.11979033052921295
Python编程（第3版）,1,0.7772042751312256,0.22279569506645203
Python编程（第3版）,1,0.8714479804039001,0.12855200469493866
Python编程（第3版）,0,0.48106715083122253,0.5189328789710999
Python编程（第3版）,0,0.3422397971153259,0.6577602028846741
Python编程（第3版）,1,0.8935612440109253,0.1064387634396553
Python编程（第3版）,0,0.41515618562698364,0.5848438143730164
Python编程（第3版）,1,0.7724131941795349,0.22758683562278748
Python编程（第3版）,1,0.6787891983985901,0.3212108016014099
Python编程（第3版）,1,0.9092148542404175,0.0907851904630661
Python编程（第3版）,1,0.6808441877365112,0.31915584206581116
Python编程（第3版）,1,0.8369507193565369,0.16304923593997955
Python编程（第3版）,0,0.32561352849006653,0.6743864417076111
Python编程（第3版）,1,0.678116500377655,0.32188352942466736
Python编程（第3版）,1,0.8528889417648315,0.14711101353168488
Python编程（第3版）,1,0.7256704568862915,0.27432960271835327
Python编程（第3版）,1,0.8976441025733948,0.10235586762428284
Python编程（第3版）,0,0.47916823625564575,0.5208317637443542
Python编程（第3版）,1,0.875369668006897,0.12463033199310303
Python编程（第3版）,1,0.8549877405166626,0.14501222968101501
Python编程（第3版）,0,0.30174657702445984,0.6982534527778625
Python编程（第3版）,1,0.8947847485542297,0.10521522909402847
Python编程（第3版）,1,0.7260724306106567,0.2739275395870209
Python编程（第3版）,1,0.8951348066329956,0.10486523061990738
Python编程（第3版）,1,0.8800100684165955,0.11998993158340454
Python编程（第3版）,1,0.8746775388717651,0.12532249093055725
Python编程（第3版）,0,0.1420961171388626,0.8579038381576538
Python编程（第3版）,1,0.8487690091133118,0.1512310653924942
Python编程（第3版）,0,0.20942625403404236,0.7905737161636353
Python编程（第3版）,1,0.8106909990310669,0.1893090307712555
Python编程（第3版）,1,0.906661868095398,0.09333816170692444
Python编程（第3版）,1,0.9094708561897278,0.09052916616201401
Python编程（第3版）,0,0.16306985914707184,0.8369301557540894
Python编程（第3版）,0,0.2770119607448578,0.7229880094528198
Python编程（第3版）,1,0.831169843673706,0.16883018612861633
Python编程（第3版）,1,0.8278025984764099,0.1721974015235901
Python编程（第3版）,1,0.6132444143295288,0.3867555856704712
Python编程（第3版）,1,0.9067058563232422,0.09329415112733841
软件设计的哲学,1,0.5983224511146545,0.40167754888534546
软件设计的哲学,1,0.8180615901947021,0.18193846940994263
软件设计的哲学,1,0.8642133474349976,0.13578659296035767
软件设计的哲学,1,0.9031922221183777,0.09680778533220291
软件设计的哲学,1,0.8881813287734985,0.11181865632534027
软件设计的哲学,1,0.8182806372642517,0.1817193627357483
软件设计的哲学,1,0.6465978026390076,0.3534022569656372
软件设计的哲学,1,0.7578638792037964,0.242136150598526
软件设计的哲学,1,0.8214638233184814,0.17853614687919617
软件设计的哲学,1,0.9004262685775757,0.09957368671894073
软件设计的哲学,1,0.8579954504966736,0.14200448989868164
软件设计的哲学,1,0.7295228242874146,0.2704771161079407
软件设计的哲学,0,0.44372209906578064,0.556277871131897
软件设计的哲学,1,0.8744877576828003,0.12551221251487732
软件设计的哲学,0,0.3442286550998688,0.6557713150978088
软件设计的哲学,1,0.8265319466590881,0.17346806824207306
软件设计的哲学,1,0.7162061333656311,0.2837938666343689
软件设计的哲学,1,0.7261335849761963,0.2738664150238037
软件设计的哲学,0,0.18516194820404053,0.8148380517959595
软件设计的哲学,1,0.8012917637825012,0.19870829582214355
软件设计的哲学,1,0.6117304563522339,0.3882695734500885
软件设计的哲学,1,0.852108895778656,0.147891104221344
软件设计的哲学,1,0.591873288154602,0.4081267714500427
软件设计的哲学,1,0.554999828338623,0.44500020146369934
软件设计的哲学,1,0.7310693264007568,0.26893070340156555
软件设计的哲学,1,0.8244090676307678,0.1755908727645874
软件设计的哲学,1,0.8044471740722656,0.1955527812242508
软件设计的哲学,0,0.33380818367004395,0.666191816329956
软件设计的哲学,1,0.8090882301330566,0.19091175496578217
软件设计的哲学,1,0.8162962198257446,0.18370375037193298
软件设计的哲学,1,0.8617616891860962,0.13823828101158142
软件设计的哲学,1,0.8630618453025818,0.1369381546974182
软件设计的哲学,1,0.6258541345596313,0.37414589524269104
软件设计的哲学,1,0.7137410640716553,0.28625890612602234
软件设计的哲学,1,0.8026798367500305,0.19732020795345306
软件设计的哲学,1,0.9094837307929993,0.09051626920700073
软件设计的哲学,1,0.8657286167144775,0.13427141308784485
软件设计的哲学,1,0.671051025390625,0.3289490044116974
Rust程序设计 (第2版),1,0.8562196493148804,0.1437803953886032
Rust程序设计 (第2版),0,0.46696045994758606,0.5330395102500916
Rust程序设计 (第2版),1,0.8621002435684204,0.13789969682693481
Rust程序设计 (第2版),1,0.8108149766921997,0.1891850233078003
Rust程序设计 (第2版),1,0.6067072153091431,0.39329275488853455
Rust程序设计 (第2版),1,0.8674145936965942,0.13258542120456696
Rust程序设计 (第2版),1,0.844526469707489,0.1554735004901886
Rust程序设计 (第2版),1,0.9120663404464722,0.08793367445468903
Rust程序设计 (第2版),1,0.8005761504173279,0.1994238644838333
Rust程序设计 (第2版),1,0.8658017516136169,0.13419823348522186
Rust程序设计 (第2版),1,0.8790731430053711,0.1209268644452095
Rust程序设计 (第2版),1,0.7780324220657349,0.22196759283542633
Rust程序设计 (第2版),1,0.8626982569694519,0.13730168342590332
Rust程序设计 (第2版),0,0.4549884498119354,0.545011579990387
Rust程序设计 (第2版),0,0.4718432128429413,0.5281567573547363
Rust程序设计 (第2版),0,0.346047580242157,0.6539524793624878
Rust程序设计 (第2版),0,0.4753769338130951,0.5246230959892273
Rust程序设计 (第2版),0,0.2840881049633026,0.7159119248390198
Rust程序设计 (第2版),1,0.7917060852050781,0.20829389989376068
Rust程序设计 (第2版),1,0.7573584318161011,0.24264156818389893
Rust程序设计 (第2版),1,0.6698995232582092,0.3301004469394684
Rust程序设计 (第2版),1,0.8606938719749451,0.13930611312389374
Rust程序设计 (第2版),1,0.846622109413147,0.15337792038917542
Rust程序设计 (第2版),1,0.8667310476303101,0.13326893746852875
Rust程序设计 (第2版),1,0.7017216086387634,0.29827842116355896
Rust程序设计 (第2版),1,0.6548547148704529,0.34514525532722473
Rust程序设计 (第2版),1,0.601626992225647,0.3983730375766754
Rust程序设计 (第2版),1,0.913272500038147,0.08672745525836945
Rust程序设计 (第2版),1,0.9003493189811707,0.09965068101882935
Rust程序设计 (第2版),1,0.5719893574714661,0.42801061272621155
Rust程序设计 (第2版),1,0.908383846282959,0.09161616861820221
设计模式,0,0.2861655056476593,0.7138344645500183
设计模式,1,0.6977801322937012,0.3022199273109436
设计模式,1,0.8408713936805725,0.1591285616159439
设计模式,0,0.4824966788291931,0.5175033211708069
设计模式,0,0.3242303431034088,0.6757696866989136
设计模式,0,0.3813279867172241,0.6186720132827759
设计模式,1,0.6077656149864197,0.39223435521125793
设计模式,1,0.6764452457427979,0.3235548138618469
设计模式,1,0.5585513710975647,0.4414485991001129
设计模式,1,0.725881814956665,0.27411818504333496
设计模式,0,0.3757146894931793,0.6242853403091431
设计模式,1,0.5036584138870239,0.4963415861129761
设计模式,1,0.6261417269706726,0.3738582730293274
设计模式,1,0.7777107954025269,0.22228917479515076
设计模式,1,0.7298439145088196,0.27015602588653564
设计模式,0,0.4439026415348053,0.5560973882675171
设计模式,0,0.2216753512620926,0.7783246636390686
设计模式,0,0.36355268955230713,0.6364473104476929
设计模式,0,0.44321587681770325,0.5567840933799744
设计模式,0,0.3190654516220093,0.6809345483779907
设计模式,1,0.7725886106491089,0.2274114042520523
设计模式,1,0.8445286154747009,0.15547136962413788
设计模式,1,0.5531914830207825,0.4468085467815399
设计模式,1,0.618821382522583,0.3811785876750946
设计模式,1,0.5000292062759399,0.49997079372406006
设计模式,1,0.7886918783187866,0.21130812168121338
设计模式,1,0.5692895650863647,0.43071040511131287
设计模式,1,0.6028007864952087,0.39719921350479126
设计模式,0,0.14165621995925903,0.8583438396453857
设计模式,1,0.6136336922645569,0.3863662779331207
设计模式,1,0.8625475764274597,0.13745242357254028
设计模式,0,0.24610276520252228,0.7538971900939941
设计模式,0,0.2735089659690857,0.7264910340309143
设计模式,1,0.8323994874954224,0.16760052740573883
设计模式,1,0.5959814190864563,0.4040186107158661
Unix & Linux大学教程,1,0.513997495174408,0.48600250482559204
Unix & Linux大学教程,1,0.7787954211235046,0.22120454907417297
Unix & Linux大学教程,1,0.7993469834327698,0.20065295696258545
Unix & Linux大学教程,1,0.7514035105705261,0.24859648942947388
Unix & Linux大学教程,0,0.4383297562599182,0.5616702437400818
Unix & Linux大学教程,0,0.40300995111465454,0.5969900488853455
Unix & Linux大学教程,1,0.5385318398475647,0.4614681899547577
Unix & Linux大学教程,1,0.8595147728919983,0.14048528671264648
Unix & Linux大学教程,0,0.4264485538005829,0.5735514163970947
Unix & Linux大学教程,1,0.8671091198921204,0.13289083540439606
Unix & Linux大学教程,1,0.9039610028266907,0.09603900462388992
Unix & Linux大学教程,1,0.6381031274795532,0.3618968725204468
Unix & Linux大学教程,0,0.2976225018501282,0.7023774981498718
Unix & Linux大学教程,1,0.7068355083465576,0.2931644916534424
Unix & Linux大学教程,0,0.4085571765899658,0.5914427638053894
Unix & Linux大学教程,1,0.9025612473487854,0.0974387377500534
Unix & Linux大学教程,1,0.899407684803009,0.10059236735105515
Unix & Linux大学教程,1,0.7918436527252197,0.20815634727478027
Unix & Linux大学教程,1,0.6368300914764404,0.36316990852355957
Unix & Linux大学教程,1,0.9023622870445251,0.09763773530721664
Unix & Linux大学教程,1,0.8203699588775635,0.17963005602359772
Unix & Linux大学教程,1,0.8974207043647766,0.1025792583823204
Unix & Linux大学教程,0,0.4229990243911743,0.5770009756088257
Unix & Linux大学教程,1,0.9002548456192017,0.09974510967731476
Unix & Linux大学教程,0,0.21512000262737274,0.7848800420761108
Unix & Linux大学教程,1,0.8968832492828369,0.10311681032180786
Unix & Linux大学教程,1,0.787903368473053,0.21209661662578583
Unix & Linux大学教程,1,0.8756293654441833,0.12437066435813904
Unix & Linux大学教程,1,0.8940436840057373,0.1059563010931015
Unix & Linux大学教程,1,0.5571359992027283,0.4428640604019165
Unix & Linux大学教程,1,0.8440897464752197,0.15591023862361908
Unix & Linux大学教程,1,0.8743681311607361,0.12563185393810272
Unix & Linux大学教程,1,0.8993991613388062,0.10060077160596848
Unix & Linux大学教程,1,0.6078134775161743,0.39218655228614807
Unix & Linux大学教程,0,0.4072629511356354,0.592737078666687
Unix & Linux大学教程,1,0.6126551628112793,0.3873448669910431
Unix & Linux大学教程,0,0.4119398593902588,0.588060200214386
Unix & Linux大学教程,1,0.8186379671096802,0.1813620626926422
Unix & Linux大学教程,1,0.8857510685920715,0.11424891650676727
Unix & Linux大学教程,1,0.8553594946861267,0.14464056491851807
Unix & Linux大学教程,1,0.8897062540054321,0.11029371619224548
Unix & Linux大学教程,1,0.7938403487205505,0.20615965127944946
Unix & Linux大学教程,1,0.5271918773651123,0.4728080630302429
Unix & Linux大学教程,0,0.46610426902770996,0.53389573097229
Unix & Linux大学教程,1,0.7742375135421753,0.2257624864578247
Unix & Linux大学教程,1,0.9061704277992249,0.09382956475019455
Unix & Linux大学教程,1,0.5659575462341309,0.43404245376586914
Unix & Linux大学教程,1,0.7849852442741394,0.2150147706270218
Unix & Linux大学教程,0,0.32780423760414124,0.6721957921981812
Unix & Linux大学教程,1,0.8135485649108887,0.18645146489143372
Unix & Linux大学教程,1,0.8369888663291931,0.1630111187696457
Unix & Linux大学教程,1,0.6813075542449951,0.3186924457550049
Unix & Linux大学教程,1,0.8809053301811218,0.1190945953130722
Unix & Linux大学教程,1,0.8657066822052002,0.13429327309131622
Unix & Linux大学教程,1,0.6578661799430847,0.34213384985923767
Unix & Linux大学教程,1,0.8869038224220276,0.11309616267681122
Unix & Linux大学教程,1,0.8838706016540527,0.11612939089536667
Unix & Linux大学教程,0,0.4429834485054016,0.5570165514945984
Unix & Linux大学教程,1,0.5353277921676636,0.46467217803001404
Unix & Linux大学教程,1,0.821220338344574,0.1787797212600708
Unix & Linux大学教程,1,0.9061015248298645,0.09389853477478027
Unix & Linux大学教程,0,0.18063323199748993,0.8193667531013489
Unix & Linux大学教程,1,0.9016600847244263,0.0983399748802185
Unix & Linux大学教程,1,0.9118801355361938,0.08811984211206436
Unix & Linux大学教程,1,0.6510821580886841,0.3489178419113159
Unix & Linux大学教程,1,0.7231194972991943,0.2768804728984833
Unix & Linux大学教程,1,0.7695379257202148,0.23046205937862396
Unix & Linux大学教程,1,0.9061763882637024,0.0938236266374588
Unix & Linux大学教程,1,0.8936739563941956,0.10632610321044922
Unix & Linux大学教程,1,0.8321932554244995,0.1678067147731781
Unix & Linux大学教程,1,0.8983540534973145,0.10164594650268555
Unix & Linux大学教程,1,0.602102518081665,0.39789751172065735
Unix & Linux大学教程,1,0.8631965517997742,0.13680340349674225
Unix & Linux大学教程,1,0.904942512512207,0.09505750983953476
Unix & Linux大学教程,1,0.7740330696105957,0.22596698999404907
Unix & Linux大学教程,1,0.7442436814308167,0.25575634837150574
Unix & Linux大学教程,1,0.6876751780509949,0.31232479214668274
Unix & Linux大学教程,1,0.5630959272384644,0.43690401315689087
Unix & Linux大学教程,1,0.7150787115097046,0.28492122888565063
Unix & Linux大学教程,1,0.8982003331184387,0.10179971158504486
Unix & Linux大学教程,1,0.9044249057769775,0.09557505697011948
Unix & Linux大学教程,1,0.8998947143554688,0.10010532289743423
Unix & Linux大学教程,1,0.887053370475769,0.11294666677713394
Unix & Linux大学教程,0,0.3422965705394745,0.6577034592628479
Unix & Linux大学教程,1,0.8707148432731628,0.12928515672683716
Unix & Linux大学教程,1,0.5541277527809143,0.4458721876144409
Unix & Linux大学教程,1,0.8369539380073547,0.1630459874868393
Unix & Linux大学教程,1,0.6582198739051819,0.3417800962924957
Unix & Linux大学教程,1,0.8968433141708374,0.10315664857625961
Unix & Linux大学教程,1,0.8299045562744141,0.17009542882442474
Unix & Linux大学教程,1,0.7928504347801208,0.20714958012104034
Unix & Linux大学教程,0,0.2409856915473938,0.7590143084526062
Unix & Linux大学教程,1,0.6988227367401123,0.3011772930622101
Unix & Linux大学教程,1,0.6578521132469177,0.3421478271484375
Unix & Linux大学教程,1,0.8600705862045288,0.1399293839931488
Unix & Linux大学教程,1,0.814110517501831,0.18588946759700775
Unix & Linux大学教程,1,0.9009068608283997,0.09909307211637497
Unix & Linux大学教程,1,0.7801762819290161,0.2198237180709839
